wordle_dict,V1,V2,V3,V4,V5,p 7,s 7,p 8,s 8,p 9,s 9,p 10,s 10,p 11,s 11,sumf,sum_uniqs,unique,score,rank,UxSUxSF,rank2
jolty,j,o,l,t,y,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,6.537156953438175,5.197348134443416,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,41.20413197656491,20.766265803268578,5,206.02065988282453,5158,4278.279784091526,7922
jomon,j,o,m,o,n,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,3.939253777366636,3.046561825470244,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,31.12087573234659,14.888991674375578,4,124.48350292938636,11130,1853.4338387127414,12357
jomos,j,o,m,o,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,3.939253777366636,3.046561825470244,5.38082022818378,6.842429848905334,30.511871723712613,10.275979031760716,57.54702436016034,20.613629355535,4,230.18809744064137,3977,4745.012122697156,7063
jones,j,o,n,e,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,7.431390687634906,4.551341350601295,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,73.59697810669134,32.38976256552575,5,367.9848905334567,129,11918.943232079648,346
jongs,j,o,n,g,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,7.431390687634906,4.551341350601295,3.260869565217391,2.534690101757632,30.511871723712613,10.275979031760716,58.919210607462226,24.653098982423682,5,294.59605303731115,1489.5,7262.705655360168,3146
jonty,j,o,n,t,y,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,7.431390687634906,4.551341350601295,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,42.09836571076164,20.120259019426456,5,210.4918285538082,4957,4235.150111975327,8004
jooks,j,o,o,k,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,7.654949121184089,6.842429848905334,3.8775824853530683,2.320382362010484,30.511871723712613,10.275979031760716,59.75948196114709,19.88744989207524,4,239.03792784458835,3554,4753.8548123147475,7044
joram,j,o,r,a,m,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,1.403021893308665,3.046561825470244,36.6327474560592,25.983657107616402,5,183.163737280296,6554.5,4759.263744040747,7031
jorum,j,o,r,u,m,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,9.23527597903176,6.410730804810361,3.0912735121800803,3.8714153561517115,1.403021893308665,3.046561825470244,31.44465001541782,20.619796484736355,5,157.22325007708912,8656.5,3241.911419258387,10064
jotas,j,o,t,a,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,4.748689485044712,5.080172679617638,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,61.2550107924761,31.882516188714153,5,306.2750539623805,1122,9764.819366154896,1139
jotty,j,o,t,t,y,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,4.748689485044712,5.080172679617638,6.922602528522972,5.080172679617638,10.029293863706444,3.1976564909034844,39.415664508171446,15.568917668825161,4,157.66265803268578,8617,2454.636942359021,11542
jotun,j,o,t,u,n,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,4.748689485044712,5.080172679617638,3.0912735121800803,3.8714153561517115,4.085723095898859,4.551341350601295,29.640764724020965,20.794017884674684,5,148.20382362010483,9431,3081.7529589336323,10397
joual,j,o,u,a,l,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,34.805735430157256,25.595127967930928,5,174.02867715078628,7227,4454.286261764111,7609
jougs,j,o,u,g,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,3.260869565217391,2.534690101757632,30.511871723712613,10.275979031760716,56.62966389145853,23.9731729879741,5,283.14831945729264,1866,6787.963643603829,3674
jouks,j,o,u,k,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,3.8775824853530683,2.320382362010484,30.511871723712613,10.275979031760716,57.2463768115942,23.75886524822695,5,286.231884057971,1758,6800.544763079453,3656
joule,j,o,u,l,e,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,5.943570767807586,5.197348134443416,11.732963305581253,10.271353684859697,40.53345667591736,26.631205673758863,5,202.6672833795868,5354.5,5397.274107023747,5813
jours,j,o,u,r,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,5.141843971631205,3.8714153561517115,5.542707369719396,6.410730804810361,30.511871723712613,10.275979031760716,58.91150169596053,27.849213691026826,5,294.55750847980266,1491.5,8203.19499795047,2243
jowar,j,o,w,a,r,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,2.0891150169596053,1.6019118100524206,8.279370952821461,9.23527597903176,5.188097440641382,6.410730804810361,33.271662041319765,24.53900709219858,5,166.35831020659882,7826,4082.2677540059,8299
jowed,j,o,w,e,d,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,2.0891150169596053,1.6019118100524206,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,44.08726487819919,22.946345975948194,5,220.43632439099596,4468,5058.208165142141,6446
jowls,j,o,w,l,s,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,2.0891150169596053,1.6019118100524206,5.943570767807586,5.197348134443416,30.511871723712613,10.275979031760716,56.25963613937712,24.366327474560592,5,281.2981806968856,1923,6854.203588858434,3588
jowly,j,o,w,l,y,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,2.0891150169596053,1.6019118100524206,5.943570767807586,5.197348134443416,10.029293863706444,3.1976564909034844,35.77705827937095,17.28800493370336,5,178.88529139685474,6849.5,3092.569800235788,10372
joyed,j,o,y,e,d,1.557200123342584,0.4486586493987049,16.15787850755473,6.842429848905334,1.6419981498612395,3.1976564909034844,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,43.64014801110083,24.542090656799257,5,218.20074005550413,4585,5355.102343822871,5900
jubas,j,u,b,a,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.582485353068147,2.5084798026518653,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,52.08140610545791,26.339808818994758,5,260.4070305272895,2647.5,6859.071399210939,3577
jubes,j,u,b,e,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.582485353068147,2.5084798026518653,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,61.740672217082945,27.375886524822697,5,308.7033610854147,1060.5,8451.02818290568,2009
jucos,j,u,c,o,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.0218933086648163,3.1267345050878816,5.38082022818378,6.842429848905334,30.511871723712613,10.275979031760716,49.6222633364169,24.565217391304348,5,248.1113166820845,3118,6094.908431538162,4661
judas,j,u,d,a,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.006475485661425,3.781991982732038,8.279370952821461,9.23527597903176,30.511871723712613,10.275979031760716,52.50539623805119,27.61332099907493,5,262.5269811902559,2571,7249.2418025246425,3156
judgy,j,u,d,g,y,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.006475485661425,3.781991982732038,3.260869565217391,2.534690101757632,10.029293863706444,3.1976564909034844,27.004316990440948,13.834412580943571,5,135.02158495220473,10433,1867.9443135617223,12347
judos,j,u,d,o,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.006475485661425,3.781991982732038,5.38082022818378,6.842429848905334,30.511871723712613,10.275979031760716,49.606845513413504,25.220474868948504,5,248.03422756706752,3124,6255.5410029942805,4426
jugal,j,u,g,a,l,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.80604378661733,2.534690101757632,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,25.462534690101755,21.287388220783225,5,127.31267345050878,10947,2710.154305166782,11088
jugum,j,u,g,u,m,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.80604378661733,2.534690101757632,3.0912735121800803,3.8714153561517115,1.403021893308665,3.046561825470244,18.008017267961765,9.901325932778292,4,72.03206907184706,12857,713.2129934927565,12953
jujus,j,u,j,u,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,0.3546099290780142,0.4486586493987049,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,44.665433240826395,14.596053037311133,3,133.9962997224792,10502,1955.817097552745,12254
juked,j,u,k,e,d,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.0968239284613013,2.320382362010484,17.9386370644465,10.271353684859697,6.344434165895775,3.781991982732038,37.08757323465927,20.693802035152636,5,185.43786617329633,6385.5,3837.4144924113216,8817
jukes,j,u,k,e,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.0968239284613013,2.320382362010484,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,61.2550107924761,27.187789084181315,5,306.2750539623805,1122,8326.941568875453,2128
jukus,j,u,k,u,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.0968239284613013,2.320382362010484,3.0912735121800803,3.8714153561517115,30.511871723712613,10.275979031760716,46.407647240209684,16.916435399321617,4,185.63058896083874,6375.5,3140.207866294053,10269
julep,j,u,l,e,p,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,6.537156953438175,5.197348134443416,17.9386370644465,10.271353684859697,1.133209990749306,3.112858464384829,36.31668208448967,22.90163428923836,5,181.58341042244837,6670,4158.5568584875855,8138
jumar,j,u,m,a,r,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.939253777366636,3.046561825470244,8.279370952821461,9.23527597903176,5.188097440641382,6.410730804810361,28.114400246685168,23.01264261486278,5,140.57200123342585,10021,3234.933226040879,10079
jumby,j,u,m,b,y,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.939253777366636,3.046561825470244,1.8732654949121186,2.5084798026518653,10.029293863706444,3.1976564909034844,26.549491211840888,13.07277212457601,5,132.74745605920444,10592.5,1735.3772431791467,12478
jumps,j,u,m,p,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,3.939253777366636,3.046561825470244,3.2223250077089114,3.112858464384829,30.511871723712613,10.275979031760716,48.38112858464385,20.755473327166204,5,241.90564292321923,3410.5,5020.866119383869,6515
junco,j,u,n,c,o,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,7.431390687634906,4.551341350601295,3.1683626271970398,3.1267345050878816,2.998766574159729,6.842429848905334,24.306197964847364,18.840579710144926,5,121.53098982423683,11299.5,2289.7143010363457,11819
junks,j,u,n,k,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,7.431390687634906,4.551341350601295,3.8775824853530683,2.320382362010484,30.511871723712613,10.275979031760716,52.528522972556274,21.467776749922912,5,262.6426148627814,2565.5,5638.353020890176,5400
junky,j,u,n,k,y,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,7.431390687634906,4.551341350601295,3.8775824853530683,2.320382362010484,10.029293863706444,3.1976564909034844,32.04594511255011,14.389454209065681,5,160.22972556275053,8393.5,2305.61829891636,11791
jupes,j,u,p,e,s,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.80604378661733,3.112858464384829,17.9386370644465,10.271353684859697,30.511871723712613,10.275979031760716,61.96423065063213,27.98026518655566,5,309.8211532531607,1033.5,8668.878028427936,1844
jupon,j,u,p,o,n,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,2.80604378661733,3.112858464384829,5.38082022818378,6.842429848905334,4.085723095898859,4.551341350601295,22.98026518655566,18.826703669441873,5,114.90132593277829,11646,2163.2132145623737,11993
jural,j,u,r,a,l,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,3.669441874807277,5.197348134443416,31.891766882516187,25.163428923835955,5,159.45883441258093,8454.5,4012.531046018707,8447
jurat,j,u,r,a,t,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,9.23527597903176,6.410730804810361,8.279370952821461,9.23527597903176,5.604378661732963,5.080172679617638,33.826703669441876,25.046253469010175,5,169.1335183472094,7600,4236.160970629689,8003
jurel,j,u,r,e,l,1.557200123342584,0.4486586493987049,9.150477952513105,3.8714153561517115,9.23527597903176,6.410730804810361,17.9386370644465,10.271353684859697,3.669441874807277,5.197348134443416,41.551032994141224,26.19950662966389,5,207.75516497070612,5080,5443.082821996931,5745
